employee_id,year,month,absent,half-day,leave,present,date_key,days_recorded,absenteeism_rate_pct
EMP0083,2025,11,1,4,0,20,20251101,25,12.0
EMP0083,2025,12,1,2,1,23,20251201,27,7.41
EMP0083,2026,1,2,0,0,25,20260101,27,7.41
EMP0083,2026,2,1,0,0,23,20260201,24,4.17
EMP0083,2026,3,3,1,0,22,20260301,26,13.46
EMP0083,2026,4,1,0,0,25,20260401,26,3.85
EMP0083,2026,5,1,1,0,24,20260501,26,5.77
EMP0083,2026,6,3,0,1,22,20260601,26,11.54
EMP0083,2026,7,0,2,0,14,20260701,16,6.25
EMP0084,2025,8,1,3,1,21,20250801,26,9.62
EMP0084,2025,9,1,1,0,24,20250901,26,5.77
EMP0084,2025,10,1,2,0,24,20251001,27,7.41
EMP0084,2025,11,0,1,0,24,20251101,25,2.0
EMP0084,2025,12,1,1,0,25,20251201,27,5.56
EMP0084,2026,1,0,1,0,26,20260101,27,1.85
EMP0084,2026,2,0,0,0,24,20260201,24,0.0
EMP0084,2026,3,0,1,0,25,20260301,26,1.92
EMP0084,2026,4,0,1,0,25,20260401,26,1.92
EMP0084,2026,5,1,0,0,25,20260501,26,3.85
EMP0084,2026,6,0,0,1,25,20260601,26,0.0
EMP0084,2026,7,3,0,1,12,20260701,16,18.75
EMP0085,2025,9,1,1,1,18,20250901,21,7.14
EMP0085,2025,10,1,1,0,25,20251001,27,5.56
EMP0085,2025,11,1,2,0,22,20251101,25,8.0
EMP0085,2025,12,1,0,0,26,20251201,27,3.7
EMP0085,2026,1,3,0,0,24,20260101,27,11.11
EMP0085,2026,2,0,0,0,24,20260201,24,0.0
EMP0085,2026,3,0,0,0,26,20260301,26,0.0
EMP0085,2026,4,1,1,1,23,20260401,26,5.77
EMP0085,2026,5,1,0,0,25,20260501,26,3.85
EMP0085,2026,6,1,0,1,24,20260601,26,3.85
EMP0085,2026,7,3,0,0,13,20260701,16,18.75
EMP0086,2025,8,1,0,1,24,20250801,26,3.85
EMP0086,2025,9,0,0,1,25,20250901,26,0.0
EMP0086,2025,10,2,0,0,25,20251001,27,7.41
EMP0086,2025,11,0,0,0,25,20251101,25,0.0
EMP0086,2025,12,1,1,1,24,20251201,27,5.56
EMP0086,2026,1,1,1,0,25,20260101,27,5.56
EMP0086,2026,2,1,1,0,22,20260201,24,6.25
EMP0086,2026,3,0,1,0,25,20260301,26,1.92
EMP0086,2026,4,1,1,0,24,20260401,26,5.77
EMP0086,2026,5,0,0,0,26,20260501,26,0.0
EMP0086,2026,6,0,2,0,24,20260601,26,3.85
EMP0086,2026,7,2,0,0,14,20260701,16,12.5
EMP0087,2025,8,0,0,0,26,20250801,26,0.0
EMP0087,2025,9,0,0,0,26,20250901,26,0.0
EMP0087,2025,10,0,0,1,26,20251001,27,0.0
EMP0087,2025,11,1,1,0,23,20251101,25,6.0
EMP0087,2025,12,1,1,1,24,20251201,27,5.56
EMP0087,2026,1,0,0,1,26,20260101,27,0.0
EMP0087,2026,2,0,1,0,23,20260201,24,2.08
EMP0087,2026,3,4,1,0,21,20260301,26,17.31
EMP0087,2026,4,1,1,0,24,20260401,26,5.77
EMP0087,2026,5,0,0,1,25,20260501,26,0.0
EMP0087,2026,6,2,0,1,23,20260601,26,7.69
EMP0087,2026,7,0,2,0,14,20260701,16,6.25
EMP0088,2025,8,1,0,0,25,20250801,26,3.85
EMP0088,2025,9,1,0,1,24,20250901,26,3.85
EMP0088,2025,10,1,0,0,26,20251001,27,3.7
EMP0088,2025,11,0,1,0,24,20251101,25,2.0
EMP0088,2025,12,0,0,0,27,20251201,27,0.0
EMP0088,2026,1,0,2,0,25,20260101,27,3.7
EMP0088,2026,2,1,0,1,22,20260201,24,4.17
EMP0088,2026,3,0,0,0,26,20260301,26,0.0
EMP0088,2026,4,0,0,2,24,20260401,26,0.0
EMP0088,2026,5,0,1,0,25,20260501,26,1.92
EMP0088,2026,6,1,0,0,25,20260601,26,3.85
EMP0088,2026,7,0,0,0,16,20260701,16,0.0
EMP0089,2025,10,1,0,1,15,20251001,17,5.88
EMP0089,2025,11,1,0,1,23,20251101,25,4.0
EMP0089,2025,12,1,0,0,26,20251201,27,3.7
EMP0089,2026,1,2,0,1,24,20260101,27,7.41
EMP0089,2026,2,0,0,0,24,20260201,24,0.0
EMP0089,2026,3,0,0,0,26,20260301,26,0.0
EMP0089,2026,4,0,1,0,25,20260401,26,1.92
EMP0089,2026,5,0,1,1,24,20260501,26,1.92
EMP0089,2026,6,0,0,0,26,20260601,26,0.0
EMP0089,2026,7,0,0,0,16,20260701,16,0.0
EMP0090,2025,8,0,2,1,23,20250801,26,3.85
EMP0090,2025,9,0,0,1,25,20250901,26,0.0
EMP0090,2025,10,2,2,1,22,20251001,27,11.11
EMP0090,2025,11,1,0,1,23,20251101,25,4.0
EMP0090,2025,12,1,0,0,26,20251201,27,3.7
EMP0090,2026,1,1,1,2,23,20260101,27,5.56
EMP0090,2026,2,0,0,0,24,20260201,24,0.0
EMP0090,2026,3,0,0,0,26,20260301,26,0.0
EMP0090,2026,4,0,1,0,25,20260401,26,1.92
EMP0090,2026,5,0,1,0,25,20260501,26,1.92
EMP0090,2026,6,0,2,0,24,20260601,26,3.85
EMP0090,2026,7,0,0,0,16,20260701,16,0.0
EMP0091,2025,8,1,0,1,24,20250801,26,3.85
EMP0091,2025,9,0,0,0,26,20250901,26,0.0
EMP0091,2025,10,1,0,0,26,20251001,27,3.7
EMP0091,2025,11,0,0,1,24,20251101,25,0.0
EMP0091,2025,12,0,0,1,26,20251201,27,0.0
EMP0091,2026,1,0,0,1,26,20260101,27,0.0
EMP0091,2026,2,0,1,0,23,20260201,24,2.08
EMP0091,2026,3,0,0,0,26,20260301,26,0.0
EMP0091,2026,4,1,1,0,24,20260401,26,5.77
EMP0091,2026,5,1,1,0,24,20260501,26,5.77
EMP0091,2026,6,0,0,1,25,20260601,26,0.0
EMP0091,2026,7,0,1,1,14,20260701,16,3.12
EMP0092,2025,8,0,0,0,6,20250801,6,0.0
EMP0092,2025,9,0,0,0,26,20250901,26,0.0
EMP0092,2025,10,1,3,0,23,20251001,27,9.26
EMP0092,2025,11,1,1,0,23,20251101,25,6.0
EMP0092,2025,12,2,1,1,23,20251201,27,9.26
EMP0092,2026,1,1,0,0,26,20260101,27,3.7
EMP0092,2026,2,0,1,0,23,20260201,24,2.08
EMP0092,2026,3,0,0,1,25,20260301,26,0.0
EMP0092,2026,4,0,1,2,23,20260401,26,1.92
EMP0092,2026,5,2,2,1,21,20260501,26,11.54
EMP0092,2026,6,2,0,1,23,20260601,26,7.69
EMP0092,2026,7,1,0,0,15,20260701,16,6.25
EMP0093,2025,8,1,1,0,24,20250801,26,5.77
EMP0093,2025,9,0,0,0,26,20250901,26,0.0
EMP0093,2025,10,0,0,0,27,20251001,27,0.0
EMP0093,2025,11,1,0,0,24,20251101,25,4.0
EMP0093,2025,12,0,1,0,26,20251201,27,1.85
EMP0093,2026,1,0,0,0,27,20260101,27,0.0
EMP0093,2026,2,0,0,1,23,20260201,24,0.0
EMP0093,2026,3,0,0,0,26,20260301,26,0.0
EMP0093,2026,4,0,1,0,25,20260401,26,1.92
EMP0093,2026,5,0,1,0,25,20260501,26,1.92
EMP0093,2026,6,0,0,1,25,20260601,26,0.0
EMP0093,2026,7,0,0,1,15,20260701,16,0.0
EMP0094,2025,8,2,1,0,23,20250801,26,9.62
EMP0094,2025,9,1,0,2,23,20250901,26,3.85
EMP0094,2025,10,1,1,0,25,20251001,27,5.56
EMP0094,2025,11,2,0,2,21,20251101,25,8.0
EMP0094,2025,12,1,0,1,25,20251201,27,3.7
EMP0094,2026,1,1,1,2,23,20260101,27,5.56
EMP0094,2026,2,0,0,2,22,20260201,24,0.0
EMP0094,2026,3,2,1,0,23,20260301,26,9.62
EMP0094,2026,4,1,1,0,24,20260401,26,5.77
EMP0094,2026,5,2,2,1,21,20260501,26,11.54
EMP0094,2026,6,1,3,2,20,20260601,26,9.62
EMP0094,2026,7,1,1,0,14,20260701,16,9.38
EMP0095,2026,5,0,0,0,2,20260501,2,0.0
EMP0095,2026,6,2,0,0,24,20260601,26,7.69
EMP0095,2026,7,1,0,0,15,20260701,16,6.25
EMP0096,2025,8,0,0,1,25,20250801,26,0.0
EMP0096,2025,9,1,0,0,25,20250901,26,3.85
EMP0096,2025,10,3,1,0,23,20251001,27,12.96
EMP0096,2025,11,1,2,0,22,20251101,25,8.0
EMP0096,2025,12,2,0,0,25,20251201,27,7.41
EMP0096,2026,1,2,0,0,25,20260101,27,7.41
EMP0096,2026,2,1,1,1,21,20260201,24,6.25
EMP0096,2026,3,1,1,0,24,20260301,26,5.77
EMP0096,2026,4,1,1,0,24,20260401,26,5.77
EMP0096,2026,5,2,1,3,20,20260501,26,9.62
EMP0096,2026,6,0,1,0,25,20260601,26,1.92
EMP0096,2026,7,3,1,1,11,20260701,16,21.88
EMP0097,2025,12,2,0,0,4,20251201,6,33.33
EMP0097,2026,1,1,0,0,26,20260101,27,3.7
EMP0097,2026,2,1,0,0,23,20260201,24,4.17
EMP0097,2026,3,0,0,1,25,20260301,26,0.0
EMP0097,2026,4,1,1,0,24,20260401,26,5.77
EMP0097,2026,5,1,0,0,25,20260501,26,3.85
EMP0097,2026,6,1,0,0,25,20260601,26,3.85
EMP0097,2026,7,0,1,0,15,20260701,16,3.12
EMP0098,2025,9,0,0,1,13,20250901,14,0.0
EMP0098,2025,10,2,0,1,24,20251001,27,7.41
EMP0098,2025,11,0,2,0,23,20251101,25,4.0
EMP0098,2025,12,1,1,0,25,20251201,27,5.56
EMP0098,2026,1,1,0,0,26,20260101,27,3.7
EMP0098,2026,2,3,0,0,21,20260201,24,12.5
EMP0098,2026,3,0,0,1,25,20260301,26,0.0
EMP0098,2026,4,1,1,0,24,20260401,26,5.77
EMP0098,2026,5,4,1,0,21,20260501,26,17.31
EMP0098,2026,6,0,1,1,24,20260601,26,1.92
EMP0098,2026,7,1,0,0,15,20260701,16,6.25
EMP0099,2025,8,0,0,0,26,20250801,26,0.0
EMP0099,2025,9,1,0,0,25,20250901,26,3.85
EMP0099,2025,10,1,0,0,26,20251001,27,3.7
EMP0099,2025,11,1,0,1,23,20251101,25,4.0
EMP0099,2025,12,1,0,1,25,20251201,27,3.7
EMP0099,2026,1,1,0,1,25,20260101,27,3.7
EMP0099,2026,2,1,0,2,21,20260201,24,4.17
EMP0099,2026,3,4,1,0,21,20260301,26,17.31
EMP0099,2026,4,1,1,0,24,20260401,26,5.77
EMP0099,2026,5,0,0,0,26,20260501,26,0.0
EMP0099,2026,6,0,0,1,25,20260601,26,0.0
EMP0099,2026,7,1,0,0,15,20260701,16,6.25
EMP0100,2025,8,2,1,0,23,20250801,26,9.62
EMP0100,2025,9,0,0,0,26,20250901,26,0.0
EMP0100,2025,10,1,0,0,26,20251001,27,3.7
EMP0100,2025,11,0,1,0,24,20251101,25,2.0
EMP0100,2025,12,1,1,1,24,20251201,27,5.56
EMP0100,2026,1,0,1,0,26,20260101,27,1.85
EMP0100,2026,2,0,1,0,23,20260201,24,2.08
EMP0100,2026,3,1,1,1,23,20260301,26,5.77
EMP0100,2026,4,0,0,0,26,20260401,26,0.0
EMP0100,2026,5,0,3,0,23,20260501,26,5.77
EMP0100,2026,6,1,0,0,25,20260601,26,3.85
EMP0100,2026,7,0,0,0,16,20260701,16,0.0
EMP0101,2025,8,2,0,1,23,20250801,26,7.69
EMP0101,2025,9,0,0,1,25,20250901,26,0.0
EMP0101,2025,10,0,2,1,24,20251001,27,3.7
EMP0101,2025,11,0,0,0,25,20251101,25,0.0
EMP0101,2025,12,1,1,0,25,20251201,27,5.56
EMP0101,2026,1,0,0,0,27,20260101,27,0.0
EMP0101,2026,2,0,0,0,24,20260201,24,0.0
EMP0101,2026,3,1,0,0,25,20260301,26,3.85
EMP0101,2026,4,0,0,0,26,20260401,26,0.0
EMP0101,2026,5,1,1,0,24,20260501,26,5.77
EMP0101,2026,6,1,1,0,24,20260601,26,5.77
EMP0101,2026,7,1,1,0,14,20260701,16,9.38
EMP0102,2025,12,1,0,0,3,20251201,4,25.0
EMP0102,2026,1,1,1,2,23,20260101,27,5.56
EMP0102,2026,2,0,0,1,23,20260201,24,0.0
EMP0102,2026,3,0,2,1,23,20260301,26,3.85
EMP0102,2026,4,1,0,2,23,20260401,26,3.85
EMP0102,2026,5,2,1,0,23,20260501,26,9.62
EMP0102,2026,6,1,0,0,25,20260601,26,3.85
EMP0102,2026,7,1,0,1,14,20260701,16,6.25
EMP0103,2025,8,0,1,0,25,20250801,26,1.92
EMP0103,2025,9,0,1,0,5,20250901,6,8.33
EMP0104,2025,8,0,1,0,25,20250801,26,1.92
EMP0104,2025,9,2,0,1,23,20250901,26,7.69
EMP0104,2025,10,0,0,1,26,20251001,27,0.0
EMP0104,2025,11,0,1,1,23,20251101,25,2.0
EMP0104,2025,12,0,1,0,26,20251201,27,1.85
EMP0104,2026,1,1,0,0,26,20260101,27,3.7
EMP0104,2026,2,1,2,1,20,20260201,24,8.33
EMP0104,2026,3,0,2,0,24,20260301,26,3.85
EMP0104,2026,4,0,0,0,26,20260401,26,0.0
EMP0104,2026,5,1,1,1,23,20260501,26,5.77
EMP0104,2026,6,2,0,1,23,20260601,26,7.69
EMP0104,2026,7,2,1,2,11,20260701,16,15.62
EMP0105,2025,8,1,0,1,24,20250801,26,3.85
EMP0105,2025,9,1,0,0,25,20250901,26,3.85
EMP0105,2025,10,1,0,1,25,20251001,27,3.7
EMP0105,2025,11,0,0,0,25,20251101,25,0.0
EMP0105,2025,12,1,0,1,25,20251201,27,3.7
EMP0105,2026,1,0,0,0,27,20260101,27,0.0
EMP0105,2026,2,0,0,1,23,20260201,24,0.0
EMP0105,2026,3,0,1,0,25,20260301,26,1.92
EMP0105,2026,4,0,0,0,26,20260401,26,0.0
EMP0105,2026,5,1,0,0,25,20260501,26,3.85
EMP0105,2026,6,0,1,0,25,20260601,26,1.92
EMP0105,2026,7,0,0,0,16,20260701,16,0.0
EMP0106,2025,8,0,2,0,24,20250801,26,3.85
EMP0106,2025,9,0,0,0,26,20250901,26,0.0
EMP0106,2025,10,0,0,2,25,20251001,27,0.0
EMP0106,2025,11,0,0,2,23,20251101,25,0.0
EMP0106,2025,12,2,0,1,24,20251201,27,7.41
EMP0106,2026,1,0,0,3,24,20260101,27,0.0
EMP0106,2026,2,0,1,0,23,20260201,24,2.08
EMP0106,2026,3,2,1,3,20,20260301,26,9.62
EMP0106,2026,4,0,0,1,25,20260401,26,0.0
EMP0106,2026,5,2,0,1,23,20260501,26,7.69
EMP0106,2026,6,2,0,0,24,20260601,26,7.69
EMP0106,2026,7,1,0,1,14,20260701,16,6.25
EMP0107,2025,8,1,0,0,25,20250801,26,3.85
EMP0107,2025,9,2,0,0,24,20250901,26,7.69
EMP0107,2025,10,1,1,1,24,20251001,27,5.56
EMP0107,2025,11,2,1,2,20,20251101,25,10.0
EMP0107,2025,12,1,0,0,26,20251201,27,3.7
EMP0107,2026,1,1,0,0,26,20260101,27,3.7
EMP0107,2026,2,0,2,1,21,20260201,24,4.17
EMP0107,2026,3,0,0,0,26,20260301,26,0.0
EMP0107,2026,4,0,0,0,26,20260401,26,0.0
EMP0107,2026,5,0,2,0,24,20260501,26,3.85
EMP0107,2026,6,1,1,3,21,20260601,26,5.77
EMP0107,2026,7,1,0,0,15,20260701,16,6.25
EMP0108,2025,8,0,0,0,26,20250801,26,0.0
EMP0108,2025,9,0,0,0,26,20250901,26,0.0
EMP0108,2025,10,0,0,0,27,20251001,27,0.0
EMP0108,2025,11,0,1,0,24,20251101,25,2.0
EMP0108,2025,12,0,1,0,26,20251201,27,1.85
EMP0108,2026,1,0,1,0,26,20260101,27,1.85
EMP0108,2026,2,2,0,2,20,20260201,24,8.33
EMP0108,2026,3,0,0,2,24,20260301,26,0.0
EMP0108,2026,4,0,2,1,23,20260401,26,3.85
EMP0108,2026,5,0,1,0,25,20260501,26,1.92
EMP0108,2026,6,2,0,0,24,20260601,26,7.69
EMP0108,2026,7,2,1,0,13,20260701,16,15.62
EMP0109,2025,8,0,1,0,25,20250801,26,1.92
EMP0109,2025,9,1,0,2,23,20250901,26,3.85
EMP0109,2025,10,1,4,2,20,20251001,27,11.11
EMP0109,2025,11,0,1,1,23,20251101,25,2.0
EMP0109,2025,12,0,0,0,27,20251201,27,0.0
EMP0109,2026,1,0,1,1,25,20260101,27,1.85
EMP0109,2026,2,0,0,2,22,20260201,24,0.0
EMP0109,2026,3,1,1,1,23,20260301,26,5.77
EMP0109,2026,4,0,1,0,25,20260401,26,1.92
EMP0109,2026,5,2,0,0,24,20260501,26,7.69
EMP0109,2026,6,0,1,2,23,20260601,26,1.92
EMP0109,2026,7,1,0,0,15,20260701,16,6.25
EMP0110,2025,10,1,0,0,25,20251001,26,3.85
EMP0110,2025,11,1,0,0,24,20251101,25,4.0
EMP0110,2025,12,0,0,0,27,20251201,27,0.0
EMP0110,2026,1,0,1,0,26,20260101,27,1.85
EMP0110,2026,2,2,0,0,22,20260201,24,8.33
EMP0110,2026,3,0,0,0,26,20260301,26,0.0
EMP0110,2026,4,1,0,0,25,20260401,26,3.85
EMP0110,2026,5,0,2,0,24,20260501,26,3.85
EMP0110,2026,6,0,0,1,25,20260601,26,0.0
EMP0110,2026,7,0,0,0,16,20260701,16,0.0
EMP0111,2025,8,0,0,0,26,20250801,26,0.0
EMP0111,2025,9,1,2,2,21,20250901,26,7.69
EMP0111,2025,10,1,2,0,24,20251001,27,7.41
EMP0111,2025,11,0,1,1,23,20251101,25,2.0
EMP0111,2025,12,3,0,1,23,20251201,27,11.11
EMP0111,2026,1,0,1,2,24,20260101,27,1.85
EMP0111,2026,2,2,1,0,21,20260201,24,10.42
EMP0111,2026,3,0,0,0,26,20260301,26,0.0
EMP0111,2026,4,0,0,0,26,20260401,26,0.0
EMP0111,2026,5,2,0,0,24,20260501,26,7.69
EMP0111,2026,6,0,1,0,25,20260601,26,1.92
EMP0111,2026,7,0,0,1,15,20260701,16,0.0
EMP0112,2025,8,0,0,1,25,20250801,26,0.0
EMP0112,2025,9,2,0,1,23,20250901,26,7.69
EMP0112,2025,10,1,0,0,26,20251001,27,3.7
EMP0112,2025,11,0,0,1,24,20251101,25,0.0
EMP0112,2025,12,0,5,0,22,20251201,27,9.26
EMP0112,2026,1,0,1,2,24,20260101,27,1.85
EMP0112,2026,2,2,0,1,21,20260201,24,8.33
EMP0112,2026,3,0,0,0,26,20260301,26,0.0
EMP0112,2026,4,0,4,1,21,20260401,26,7.69
EMP0112,2026,5,0,0,1,25,20260501,26,0.0
EMP0112,2026,6,0,0,0,26,20260601,26,0.0
EMP0112,2026,7,0,1,0,15,20260701,16,3.12
EMP0113,2025,8,1,0,0,25,20250801,26,3.85
EMP0113,2025,9,1,1,1,23,20250901,26,5.77
EMP0113,2025,10,1,1,0,25,20251001,27,5.56
EMP0113,2025,11,1,1,3,20,20251101,25,6.0
EMP0113,2025,12,1,2,0,24,20251201,27,7.41
EMP0113,2026,1,1,1,2,23,20260101,27,5.56
EMP0113,2026,2,1,0,0,23,20260201,24,4.17
EMP0113,2026,3,1,0,1,24,20260301,26,3.85
EMP0113,2026,4,0,0,0,26,20260401,26,0.0
EMP0113,2026,5,2,1,0,23,20260501,26,9.62
EMP0113,2026,6,1,0,1,24,20260601,26,3.85
EMP0113,2026,7,1,3,0,12,20260701,16,15.62
EMP0114,2026,4,0,0,0,6,20260401,6,0.0
EMP0114,2026,5,0,1,1,24,20260501,26,1.92
EMP0114,2026,6,3,1,0,22,20260601,26,13.46
EMP0114,2026,7,2,0,0,14,20260701,16,12.5
EMP0115,2025,8,0,2,1,23,20250801,26,3.85
EMP0115,2025,9,2,1,0,23,20250901,26,9.62
EMP0115,2025,10,1,1,0,25,20251001,27,5.56
EMP0115,2025,11,2,0,0,23,20251101,25,8.0
EMP0115,2025,12,2,1,1,23,20251201,27,9.26
EMP0115,2026,1,1,1,1,24,20260101,27,5.56
EMP0115,2026,2,0,0,1,11,20260201,12,0.0
EMP0116,2025,8,1,0,2,23,20250801,26,3.85
EMP0116,2025,9,3,0,0,23,20250901,26,11.54
EMP0116,2025,10,0,0,0,27,20251001,27,0.0
EMP0116,2025,11,2,0,1,22,20251101,25,8.0
EMP0116,2025,12,1,0,0,26,20251201,27,3.7
EMP0116,2026,1,1,0,0,26,20260101,27,3.7
EMP0116,2026,2,0,0,0,24,20260201,24,0.0
EMP0116,2026,3,1,1,0,24,20260301,26,5.77
EMP0116,2026,4,1,0,1,24,20260401,26,3.85
EMP0116,2026,5,0,0,0,26,20260501,26,0.0
EMP0116,2026,6,0,0,0,26,20260601,26,0.0
EMP0116,2026,7,0,0,1,15,20260701,16,0.0
EMP0117,2025,8,0,1,0,25,20250801,26,1.92
EMP0117,2025,9,0,0,0,26,20250901,26,0.0
EMP0117,2025,10,1,0,0,26,20251001,27,3.7
EMP0117,2025,11,1,0,1,23,20251101,25,4.0
EMP0117,2025,12,2,0,1,24,20251201,27,7.41
EMP0117,2026,1,1,0,2,24,20260101,27,3.7
EMP0117,2026,2,3,0,2,19,20260201,24,12.5
EMP0117,2026,3,0,0,0,26,20260301,26,0.0
EMP0117,2026,4,1,0,0,25,20260401,26,3.85
EMP0117,2026,5,1,0,0,25,20260501,26,3.85
EMP0117,2026,6,0,1,0,25,20260601,26,1.92
EMP0117,2026,7,1,1,1,13,20260701,16,9.38
EMP0118,2025,8,1,2,0,23,20250801,26,7.69
EMP0118,2025,9,2,0,0,24,20250901,26,7.69
EMP0118,2025,10,1,1,0,25,20251001,27,5.56
EMP0118,2025,11,1,0,0,24,20251101,25,4.0
EMP0118,2025,12,3,1,0,23,20251201,27,12.96
EMP0118,2026,1,0,0,2,25,20260101,27,0.0
EMP0118,2026,2,1,2,0,21,20260201,24,8.33
EMP0118,2026,3,0,1,0,25,20260301,26,1.92
EMP0118,2026,4,0,0,3,23,20260401,26,0.0
EMP0118,2026,5,1,0,0,25,20260501,26,3.85
EMP0118,2026,6,0,0,0,26,20260601,26,0.0
EMP0118,2026,7,0,1,0,15,20260701,16,3.12
EMP0119,2025,12,0,0,0,1,20251201,1,0.0
EMP0119,2026,1,0,0,0,27,20260101,27,0.0
EMP0119,2026,2,0,0,0,24,20260201,24,0.0
EMP0119,2026,3,0,0,0,26,20260301,26,0.0
EMP0119,2026,4,0,0,1,25,20260401,26,0.0
EMP0119,2026,5,0,0,0,26,20260501,26,0.0
EMP0119,2026,6,2,0,0,24,20260601,26,7.69
EMP0119,2026,7,1,1,0,14,20260701,16,9.38
EMP0120,2025,8,0,0,1,25,20250801,26,0.0
EMP0120,2025,9,4,0,1,21,20250901,26,15.38
EMP0120,2025,10,1,2,0,24,20251001,27,7.41
EMP0120,2025,11,1,2,3,19,20251101,25,8.0
EMP0120,2025,12,0,0,1,26,20251201,27,0.0
EMP0120,2026,1,0,1,0,26,20260101,27,1.85
EMP0120,2026,2,0,0,0,24,20260201,24,0.0
EMP0120,2026,3,0,1,0,25,20260301,26,1.92
EMP0120,2026,4,1,0,1,24,20260401,26,3.85
EMP0120,2026,5,2,2,1,21,20260501,26,11.54
EMP0120,2026,6,1,0,1,24,20260601,26,3.85
EMP0120,2026,7,0,1,1,14,20260701,16,3.12
EMP0121,2025,8,0,1,0,25,20250801,26,1.92
EMP0121,2025,9,1,2,1,22,20250901,26,7.69
EMP0121,2025,10,0,0,2,25,20251001,27,0.0
EMP0121,2025,11,0,0,1,24,20251101,25,0.0
EMP0121,2025,12,1,1,0,25,20251201,27,5.56
EMP0121,2026,1,0,1,0,26,20260101,27,1.85
EMP0121,2026,2,1,1,0,22,20260201,24,6.25
EMP0121,2026,3,1,0,0,25,20260301,26,3.85
EMP0121,2026,4,1,1,2,22,20260401,26,5.77
EMP0121,2026,5,1,3,0,22,20260501,26,9.62
EMP0121,2026,6,0,1,1,24,20260601,26,1.92
EMP0121,2026,7,0,0,1,15,20260701,16,0.0
EMP0122,2025,8,0,0,0,26,20250801,26,0.0
EMP0122,2025,9,1,0,0,25,20250901,26,3.85
EMP0122,2025,10,1,0,0,26,20251001,27,3.7
EMP0122,2025,11,1,1,0,23,20251101,25,6.0
EMP0122,2025,12,0,0,0,27,20251201,27,0.0
EMP0122,2026,1,1,0,1,25,20260101,27,3.7
EMP0122,2026,2,1,0,0,23,20260201,24,4.17
EMP0122,2026,3,1,1,0,24,20260301,26,5.77
EMP0122,2026,4,0,1,0,25,20260401,26,1.92
EMP0122,2026,5,0,0,1,25,20260501,26,0.0
EMP0122,2026,6,0,0,0,20,20260601,20,0.0
EMP0123,2025,8,0,1,0,25,20250801,26,1.92
EMP0123,2025,9,1,0,0,25,20250901,26,3.85
EMP0123,2025,10,2,0,0,25,20251001,27,7.41
EMP0123,2025,11,0,0,2,23,20251101,25,0.0
EMP0123,2025,12,3,1,0,23,20251201,27,12.96
EMP0123,2026,1,0,0,1,26,20260101,27,0.0
EMP0123,2026,2,0,1,0,23,20260201,24,2.08
EMP0123,2026,3,1,0,0,25,20260301,26,3.85
EMP0123,2026,4,0,3,0,23,20260401,26,5.77
EMP0123,2026,5,0,1,1,24,20260501,26,1.92
EMP0123,2026,6,2,0,2,22,20260601,26,7.69
EMP0123,2026,7,2,0,0,14,20260701,16,12.5
EMP0124,2025,8,0,0,1,25,20250801,26,0.0
EMP0124,2025,9,1,1,2,22,20250901,26,5.77
EMP0124,2025,10,1,0,0,26,20251001,27,3.7
EMP0124,2025,11,0,2,0,23,20251101,25,4.0
EMP0124,2025,12,0,2,0,25,20251201,27,3.7
EMP0124,2026,1,0,2,0,25,20260101,27,3.7
EMP0124,2026,2,0,0,1,23,20260201,24,0.0
EMP0124,2026,3,2,0,0,24,20260301,26,7.69
EMP0124,2026,4,0,0,2,24,20260401,26,0.0
EMP0124,2026,5,0,0,1,25,20260501,26,0.0
EMP0124,2026,6,0,3,1,22,20260601,26,5.77
EMP0124,2026,7,1,0,0,15,20260701,16,6.25
EMP0125,2025,8,0,0,0,26,20250801,26,0.0
EMP0125,2025,9,1,0,0,25,20250901,26,3.85
EMP0125,2025,10,1,0,0,26,20251001,27,3.7
EMP0125,2025,11,1,0,1,23,20251101,25,4.0
EMP0125,2025,12,0,0,0,27,20251201,27,0.0
EMP0125,2026,1,0,1,0,26,20260101,27,1.85
EMP0125,2026,2,1,1,0,22,20260201,24,6.25
EMP0125,2026,3,0,1,2,23,20260301,26,1.92
EMP0125,2026,4,1,1,2,22,20260401,26,5.77
EMP0125,2026,5,0,1,1,24,20260501,26,1.92
EMP0125,2026,6,1,0,2,23,20260601,26,3.85
EMP0125,2026,7,0,0,0,16,20260701,16,0.0
EMP0126,2025,8,0,1,1,24,20250801,26,1.92
EMP0126,2025,9,0,0,0,26,20250901,26,0.0
EMP0126,2025,10,1,1,1,24,20251001,27,5.56
EMP0126,2025,11,2,0,0,23,20251101,25,8.0
EMP0126,2025,12,0,1,2,24,20251201,27,1.85
EMP0126,2026,1,0,0,1,26,20260101,27,0.0
EMP0126,2026,2,1,0,2,21,20260201,24,4.17
EMP0126,2026,3,0,0,0,26,20260301,26,0.0
EMP0126,2026,4,0,0,0,26,20260401,26,0.0
EMP0126,2026,5,0,0,0,26,20260501,26,0.0
EMP0126,2026,6,0,2,0,24,20260601,26,3.85
EMP0126,2026,7,0,0,0,16,20260701,16,0.0
EMP0127,2025,8,0,1,0,25,20250801,26,1.92
EMP0127,2025,9,2,0,0,24,20250901,26,7.69
EMP0127,2025,10,0,2,1,24,20251001,27,3.7
EMP0127,2025,11,0,0,0,25,20251101,25,0.0
EMP0127,2025,12,1,0,1,25,20251201,27,3.7
EMP0127,2026,1,0,1,0,26,20260101,27,1.85
EMP0127,2026,2,1,0,0,23,20260201,24,4.17
