employeeId,department,month,year,workingDays,presentDays,absentDays,halfDays,leaveDays,basicSalary,da,hra,otherAllowances,grossSalary,pf,professionalTax,lopDeduction,totalDeductions,netSalary,status
EMP0097,Sales,4,2026,26,24,1,1,0,41500,4980.0,4150.0,1000,51630.0,5577.6,200,2978.65,8756.25,42873.75,paid
EMP0097,Sales,5,2026,26,25,1,0,0,41500,4980.0,4150.0,1000,51630.0,5577.6,200,1985.77,7763.37,43866.63,paid
EMP0097,Sales,6,2026,26,25,1,0,0,41500,4980.0,4150.0,1000,51630.0,5577.6,200,1985.77,7763.37,43866.63,paid
EMP0097,Sales,7,2026,27,26,0,1,0,41500,4980.0,4150.0,1000,51630.0,5577.6,200,956.11,6733.71,44896.29,generated
EMP0098,Sales,9,2025,26,25,0,0,1,38500,4620.0,3850.0,1000,47970.0,5174.4,200,0.0,5374.4,42595.6,paid
EMP0098,Sales,10,2025,27,24,2,0,1,38500,4620.0,3850.0,1000,47970.0,5174.4,200,3553.33,8927.73,39042.27,paid
EMP0098,Sales,11,2025,25,23,0,2,0,38500,4620.0,3850.0,1000,47970.0,5174.4,200,1918.8,7293.2,40676.8,paid
EMP0098,Sales,12,2025,27,25,1,1,0,38500,4620.0,3850.0,1000,47970.0,5174.4,200,2665.0,8039.4,39930.6,paid
EMP0098,Sales,1,2026,27,26,1,0,0,38500,4620.0,3850.0,1000,47970.0,5174.4,200,1776.67,7151.07,40818.93,paid
EMP0098,Sales,2,2026,24,21,3,0,0,38500,4620.0,3850.0,1000,47970.0,5174.4,200,5996.25,11370.65,36599.35,paid
EMP0098,Sales,3,2026,26,25,0,0,1,38500,4620.0,3850.0,1000,47970.0,5174.4,200,0.0,5374.4,42595.6,paid
EMP0098,Sales,4,2026,26,24,1,1,0,38500,4620.0,3850.0,1000,47970.0,5174.4,200,2767.5,8141.9,39828.1,paid
EMP0098,Sales,5,2026,26,21,4,1,0,38500,4620.0,3850.0,1000,47970.0,5174.4,200,8302.5,13676.9,34293.1,paid
EMP0098,Sales,6,2026,26,24,0,1,1,38500,4620.0,3850.0,1000,47970.0,5174.4,200,922.5,6296.9,41673.1,paid
EMP0098,Sales,7,2026,27,26,1,0,0,38500,4620.0,3850.0,1000,47970.0,5174.4,200,1776.67,7151.07,40818.93,generated
EMP0099,Operations,8,2025,26,26,0,0,0,37500,4500.0,3750.0,0,45750.0,5040.0,200,0.0,5240.0,40510.0,paid
EMP0099,Operations,9,2025,26,25,1,0,0,37500,4500.0,3750.0,0,45750.0,5040.0,200,1759.62,6999.62,38750.38,paid
EMP0099,Operations,10,2025,27,26,1,0,0,37500,4500.0,3750.0,0,45750.0,5040.0,200,1694.44,6934.44,38815.56,paid
EMP0099,Operations,11,2025,25,23,1,0,1,37500,4500.0,3750.0,0,45750.0,5040.0,200,1830.0,7070.0,38680.0,paid
EMP0099,Operations,12,2025,27,25,1,0,1,37500,4500.0,3750.0,0,45750.0,5040.0,200,1694.44,6934.44,38815.56,paid
EMP0099,Operations,1,2026,27,25,1,0,1,37500,4500.0,3750.0,0,45750.0,5040.0,200,1694.44,6934.44,38815.56,paid
EMP0099,Operations,2,2026,24,21,1,0,2,37500,4500.0,3750.0,0,45750.0,5040.0,200,1906.25,7146.25,38603.75,paid
EMP0099,Operations,3,2026,26,21,4,1,0,37500,4500.0,3750.0,0,45750.0,5040.0,200,7918.27,13158.27,32591.73,paid
EMP0099,Operations,4,2026,26,24,1,1,0,42500,5100.0,4250.0,0,51850.0,5712.0,200,2991.35,8903.35,42946.65,paid
EMP0099,Operations,5,2026,26,26,0,0,0,42500,5100.0,4250.0,0,51850.0,5712.0,200,0.0,5912.0,45938.0,paid
EMP0099,Operations,6,2026,26,25,0,0,1,42500,5100.0,4250.0,0,51850.0,5712.0,200,0.0,5912.0,45938.0,paid
EMP0099,Operations,7,2026,27,26,1,0,0,41000,4920.0,4100.0,0,50020.0,5510.4,200,1852.59,7562.99,42457.01,generated
EMP0100,Marketing,8,2025,26,23,2,1,0,51500,6180.0,5150.0,1500,64330.0,6921.6,200,6185.58,13307.18,51022.82,paid
EMP0100,Marketing,9,2025,26,26,0,0,0,51500,6180.0,5150.0,1500,64330.0,6921.6,200,0.0,7121.6,57208.4,paid
EMP0100,Marketing,10,2025,27,26,1,0,0,51500,6180.0,5150.0,1500,64330.0,6921.6,200,2382.59,9504.19,54825.81,paid
EMP0100,Marketing,11,2025,25,24,0,1,0,51500,6180.0,5150.0,1500,64330.0,6921.6,200,1286.6,8408.2,55921.8,paid
EMP0100,Marketing,12,2025,27,24,1,1,1,51500,6180.0,5150.0,1500,64330.0,6921.6,200,3573.89,10695.49,53634.51,paid
EMP0100,Marketing,1,2026,27,26,0,1,0,51500,6180.0,5150.0,1500,64330.0,6921.6,200,1191.3,8312.9,56017.1,paid
EMP0100,Marketing,2,2026,24,23,0,1,0,51500,6180.0,5150.0,1500,64330.0,6921.6,200,1340.21,8461.81,55868.19,paid
EMP0100,Marketing,3,2026,26,23,1,1,1,51500,6180.0,5150.0,1500,64330.0,6921.6,200,3711.35,10832.95,53497.05,paid
EMP0100,Marketing,4,2026,26,26,0,0,0,55000,6600.0,5500.0,1500,68600.0,7392.0,200,0.0,7592.0,61008.0,paid
EMP0100,Marketing,5,2026,26,23,0,3,0,57500,6900.0,5750.0,1500,71650.0,7728.0,200,4133.65,12061.65,59588.35,paid
EMP0100,Marketing,6,2026,26,25,1,0,0,58500,7020.0,5850.0,1500,72870.0,7862.4,200,2802.69,10865.09,62004.91,paid
EMP0100,Marketing,7,2026,27,27,0,0,0,58000,6960.0,5800.0,1500,72260.0,7795.2,200,0.0,7995.2,64264.8,generated
EMP0101,HR,8,2025,26,23,2,0,1,48500,5820.0,4850.0,1500,60670.0,6518.4,200,4666.92,11385.32,49284.68,paid
EMP0101,HR,9,2025,26,25,0,0,1,48500,5820.0,4850.0,1500,60670.0,6518.4,200,0.0,6718.4,53951.6,paid
EMP0101,HR,10,2025,27,24,0,2,1,48500,5820.0,4850.0,1500,60670.0,6518.4,200,2247.04,8965.44,51704.56,paid
EMP0101,HR,11,2025,25,25,0,0,0,48500,5820.0,4850.0,1500,60670.0,6518.4,200,0.0,6718.4,53951.6,paid
EMP0101,HR,12,2025,27,25,1,1,0,48500,5820.0,4850.0,1500,60670.0,6518.4,200,3370.56,10088.96,50581.04,paid
EMP0101,HR,1,2026,27,27,0,0,0,48500,5820.0,4850.0,1500,60670.0,6518.4,200,0.0,6718.4,53951.6,paid
EMP0101,HR,2,2026,24,24,0,0,0,48500,5820.0,4850.0,1500,60670.0,6518.4,200,0.0,6718.4,53951.6,paid
EMP0101,HR,3,2026,26,25,1,0,0,48500,5820.0,4850.0,1500,60670.0,6518.4,200,2333.46,9051.86,51618.14,paid
EMP0101,HR,4,2026,26,26,0,0,0,54000,6480.0,5400.0,1500,67380.0,7257.6,200,0.0,7457.6,59922.4,paid
EMP0101,HR,5,2026,26,24,1,1,0,54500,6540.0,5450.0,1500,67990.0,7324.8,200,3922.5,11447.3,56542.7,paid
EMP0101,HR,6,2026,26,24,1,1,0,53000,6360.0,5300.0,1500,66160.0,7123.2,200,3816.92,11140.12,55019.88,paid
EMP0101,HR,7,2026,27,25,1,1,0,53500,6420.0,5350.0,1500,66770.0,7190.4,200,3709.44,11099.84,55670.16,generated
EMP0102,Support,12,2025,27,26,1,0,0,32000,3840.0,3200.0,0,39040.0,4300.8,200,1445.93,5946.73,33093.27,paid
EMP0102,Support,1,2026,27,23,1,1,2,32000,3840.0,3200.0,0,39040.0,4300.8,200,2168.89,6669.69,32370.31,paid
EMP0102,Support,2,2026,24,23,0,0,1,32000,3840.0,3200.0,0,39040.0,4300.8,200,0.0,4500.8,34539.2,paid
EMP0102,Support,3,2026,26,23,0,2,1,32000,3840.0,3200.0,0,39040.0,4300.8,200,1501.54,6002.34,33037.66,paid
EMP0102,Support,4,2026,26,23,1,0,2,32000,3840.0,3200.0,0,39040.0,4300.8,200,1501.54,6002.34,33037.66,paid
EMP0102,Support,5,2026,26,23,2,1,0,32000,3840.0,3200.0,0,39040.0,4300.8,200,3753.85,8254.65,30785.35,paid
EMP0102,Support,6,2026,26,25,1,0,0,32000,3840.0,3200.0,0,39040.0,4300.8,200,1501.54,6002.34,33037.66,paid
EMP0102,Support,7,2026,27,25,1,0,1,32000,3840.0,3200.0,0,39040.0,4300.8,200,1445.93,5946.73,33093.27,generated
EMP0103,Engineering,8,2025,26,25,0,1,0,61000,7320.0,6100.0,1000,75420.0,8198.4,200,1450.38,9848.78,65571.22,paid
EMP0103,Engineering,9,2025,26,25,0,1,0,61000,7320.0,6100.0,1000,75420.0,8198.4,200,1450.38,9848.78,65571.22,paid
EMP0104,Engineering,8,2025,26,25,0,1,0,53500,6420.0,5350.0,0,65270.0,7190.4,200,1255.19,8645.59,56624.41,paid
EMP0104,Engineering,9,2025,26,23,2,0,1,53500,6420.0,5350.0,0,65270.0,7190.4,200,5020.77,12411.17,52858.83,paid
EMP0104,Engineering,10,2025,27,26,0,0,1,53500,6420.0,5350.0,0,65270.0,7190.4,200,0.0,7390.4,57879.6,paid
EMP0104,Engineering,11,2025,25,23,0,1,1,53500,6420.0,5350.0,0,65270.0,7190.4,200,1305.4,8695.8,56574.2,paid
EMP0104,Engineering,12,2025,27,26,0,1,0,53500,6420.0,5350.0,0,65270.0,7190.4,200,1208.7,8599.1,56670.9,paid
EMP0104,Engineering,1,2026,27,26,1,0,0,53500,6420.0,5350.0,0,65270.0,7190.4,200,2417.41,9807.81,55462.19,paid
EMP0104,Engineering,2,2026,24,20,1,2,1,53500,6420.0,5350.0,0,65270.0,7190.4,200,5439.17,12829.57,52440.43,paid
EMP0104,Engineering,3,2026,26,24,0,2,0,53500,6420.0,5350.0,0,65270.0,7190.4,200,2510.38,9900.78,55369.22,paid
EMP0104,Engineering,4,2026,26,26,0,0,0,57500,6900.0,5750.0,0,70150.0,7728.0,200,0.0,7928.0,62222.0,paid
EMP0104,Engineering,5,2026,26,23,1,1,1,59500,7140.0,5950.0,0,72590.0,7996.8,200,4187.88,12384.68,60205.32,paid
EMP0104,Engineering,6,2026,26,23,2,0,1,58000,6960.0,5800.0,0,70760.0,7795.2,200,5443.08,13438.28,57321.72,paid
EMP0104,Engineering,7,2026,27,22,2,1,2,58000,6960.0,5800.0,0,70760.0,7795.2,200,6551.85,14547.05,56212.95,generated
EMP0105,Engineering,8,2025,26,24,1,0,1,39000,4680.0,3900.0,1000,48580.0,5241.6,200,1868.46,7310.06,41269.94,paid
EMP0105,Engineering,9,2025,26,25,1,0,0,39000,4680.0,3900.0,1000,48580.0,5241.6,200,1868.46,7310.06,41269.94,paid
EMP0105,Engineering,10,2025,27,25,1,0,1,39000,4680.0,3900.0,1000,48580.0,5241.6,200,1799.26,7240.86,41339.14,paid
EMP0105,Engineering,11,2025,25,25,0,0,0,39000,4680.0,3900.0,1000,48580.0,5241.6,200,0.0,5441.6,43138.4,paid
EMP0105,Engineering,12,2025,27,25,1,0,1,39000,4680.0,3900.0,1000,48580.0,5241.6,200,1799.26,7240.86,41339.14,paid
EMP0105,Engineering,1,2026,27,27,0,0,0,39000,4680.0,3900.0,1000,48580.0,5241.6,200,0.0,5441.6,43138.4,paid
EMP0105,Engineering,2,2026,24,23,0,0,1,39000,4680.0,3900.0,1000,48580.0,5241.6,200,0.0,5441.6,43138.4,paid
EMP0105,Engineering,3,2026,26,25,0,1,0,39000,4680.0,3900.0,1000,48580.0,5241.6,200,934.23,6375.83,42204.17,paid
EMP0105,Engineering,4,2026,26,26,0,0,0,42000,5040.0,4200.0,1000,52240.0,5644.8,200,0.0,5844.8,46395.2,paid
EMP0105,Engineering,5,2026,26,25,1,0,0,43000,5160.0,4300.0,1000,53460.0,5779.2,200,2056.15,8035.35,45424.65,paid
EMP0105,Engineering,6,2026,26,25,0,1,0,43000,5160.0,4300.0,1000,53460.0,5779.2,200,1028.08,7007.28,46452.72,paid
EMP0105,Engineering,7,2026,27,27,0,0,0,44000,5280.0,4400.0,1000,54680.0,5913.6,200,0.0,6113.6,48566.4,generated
EMP0106,Finance,8,2025,26,24,0,2,0,43500,5220.0,4350.0,0,53070.0,5846.4,200,2041.15,8087.55,44982.45,paid
EMP0106,Finance,9,2025,26,26,0,0,0,43500,5220.0,4350.0,0,53070.0,5846.4,200,0.0,6046.4,47023.6,paid
EMP0106,Finance,10,2025,27,25,0,0,2,43500,5220.0,4350.0,0,53070.0,5846.4,200,0.0,6046.4,47023.6,paid
EMP0106,Finance,11,2025,25,23,0,0,2,43500,5220.0,4350.0,0,53070.0,5846.4,200,0.0,6046.4,47023.6,paid
EMP0106,Finance,12,2025,27,24,2,0,1,43500,5220.0,4350.0,0,53070.0,5846.4,200,3931.11,9977.51,43092.49,paid
EMP0106,Finance,1,2026,27,24,0,0,3,43500,5220.0,4350.0,0,53070.0,5846.4,200,0.0,6046.4,47023.6,paid
EMP0106,Finance,2,2026,24,23,0,1,0,43500,5220.0,4350.0,0,53070.0,5846.4,200,1105.63,7152.03,45917.97,paid
EMP0106,Finance,3,2026,26,20,2,1,3,43500,5220.0,4350.0,0,53070.0,5846.4,200,5102.88,11149.28,41920.72,paid
EMP0106,Finance,4,2026,26,25,0,0,1,49500,5940.0,4950.0,0,60390.0,6652.8,200,0.0,6852.8,53537.2,paid
EMP0106,Finance,5,2026,26,23,2,0,1,47000,5640.0,4700.0,0,57340.0,6316.8,200,4410.77,10927.57,46412.43,paid
EMP0106,Finance,6,2026,26,24,2,0,0,47500,5700.0,4750.0,0,57950.0,6384.0,200,4457.69,11041.69,46908.31,paid
EMP0106,Finance,7,2026,27,25,1,0,1,47000,5640.0,4700.0,0,57340.0,6316.8,200,2123.7,8640.5,48699.5,generated
EMP0107,Sales,8,2025,26,25,1,0,0,31500,3780.0,3150.0,0,38430.0,4233.6,200,1478.08,5911.68,32518.32,paid
EMP0107,Sales,9,2025,26,24,2,0,0,31500,3780.0,3150.0,0,38430.0,4233.6,200,2956.15,7389.75,31040.25,paid
EMP0107,Sales,10,2025,27,24,1,1,1,31500,3780.0,3150.0,0,38430.0,4233.6,200,2135.0,6568.6,31861.4,paid
EMP0107,Sales,11,2025,25,20,2,1,2,31500,3780.0,3150.0,0,38430.0,4233.6,200,3843.0,8276.6,30153.4,paid
EMP0107,Sales,12,2025,27,26,1,0,0,31500,3780.0,3150.0,0,38430.0,4233.6,200,1423.33,5856.93,32573.07,paid
EMP0107,Sales,1,2026,27,26,1,0,0,31500,3780.0,3150.0,0,38430.0,4233.6,200,1423.33,5856.93,32573.07,paid
EMP0107,Sales,2,2026,24,21,0,2,1,31500,3780.0,3150.0,0,38430.0,4233.6,200,1601.25,6034.85,32395.15,paid
EMP0107,Sales,3,2026,26,26,0,0,0,31500,3780.0,3150.0,0,38430.0,4233.6,200,0.0,4433.6,33996.4,paid
EMP0107,Sales,4,2026,26,26,0,0,0,34000,4080.0,3400.0,0,41480.0,4569.6,200,0.0,4769.6,36710.4,paid
EMP0107,Sales,5,2026,26,24,0,2,0,35000,4200.0,3500.0,0,42700.0,4704.0,200,1642.31,6546.31,36153.69,paid
EMP0107,Sales,6,2026,26,21,1,1,3,35000,4200.0,3500.0,0,42700.0,4704.0,200,2463.46,7367.46,35332.54,paid
EMP0107,Sales,7,2026,27,26,1,0,0,33500,4020.0,3350.0,0,40870.0,4502.4,200,1513.7,6216.1,34653.9,generated
EMP0108,Support,8,2025,26,26,0,0,0,23500,2820.0,2350.0,0,28670.0,3158.4,200,0.0,3358.4,25311.6,paid
EMP0108,Support,9,2025,26,26,0,0,0,23500,2820.0,2350.0,0,28670.0,3158.4,200,0.0,3358.4,25311.6,paid
EMP0108,Support,10,2025,27,27,0,0,0,23500,2820.0,2350.0,0,28670.0,3158.4,200,0.0,3358.4,25311.6,paid
EMP0108,Support,11,2025,25,24,0,1,0,23500,2820.0,2350.0,0,28670.0,3158.4,200,573.4,3931.8,24738.2,paid
EMP0108,Support,12,2025,27,26,0,1,0,23500,2820.0,2350.0,0,28670.0,3158.4,200,530.93,3889.33,24780.67,paid
EMP0108,Support,1,2026,27,26,0,1,0,23500,2820.0,2350.0,0,28670.0,3158.4,200,530.93,3889.33,24780.67,paid
EMP0108,Support,2,2026,24,20,2,0,2,23500,2820.0,2350.0,0,28670.0,3158.4,200,2389.17,5747.57,22922.43,paid
EMP0108,Support,3,2026,26,24,0,0,2,23500,2820.0,2350.0,0,28670.0,3158.4,200,0.0,3358.4,25311.6,paid
EMP0108,Support,4,2026,26,23,0,2,1,26000,3120.0,2600.0,0,31720.0,3494.4,200,1220.0,4914.4,26805.6,paid
EMP0108,Support,5,2026,26,25,0,1,0,26500,3180.0,2650.0,0,32330.0,3561.6,200,621.73,4383.33,27946.67,paid
EMP0108,Support,6,2026,26,24,2,0,0,25000,3000.0,2500.0,0,30500.0,3360.0,200,2346.15,5906.15,24593.85,paid
EMP0108,Support,7,2026,27,24,2,1,0,26500,3180.0,2650.0,0,32330.0,3561.6,200,2993.52,6755.12,25574.88,generated
EMP0109,Marketing,8,2025,26,25,0,1,0,46000,5520.0,4600.0,0,56120.0,6182.4,200,1079.23,7461.63,48658.37,paid
EMP0109,Marketing,9,2025,26,23,1,0,2,46000,5520.0,4600.0,0,56120.0,6182.4,200,2158.46,8540.86,47579.14,paid
EMP0109,Marketing,10,2025,27,20,1,4,2,46000,5520.0,4600.0,0,56120.0,6182.4,200,6235.56,12617.96,43502.04,paid
EMP0109,Marketing,11,2025,25,23,0,1,1,46000,5520.0,4600.0,0,56120.0,6182.4,200,1122.4,7504.8,48615.2,paid
EMP0109,Marketing,12,2025,27,27,0,0,0,46000,5520.0,4600.0,0,56120.0,6182.4,200,0.0,6382.4,49737.6,paid
EMP0109,Marketing,1,2026,27,25,0,1,1,46000,5520.0,4600.0,0,56120.0,6182.4,200,1039.26,7421.66,48698.34,paid
EMP0109,Marketing,2,2026,24,22,0,0,2,46000,5520.0,4600.0,0,56120.0,6182.4,200,0.0,6382.4,49737.6,paid
EMP0109,Marketing,3,2026,26,23,1,1,1,46000,5520.0,4600.0,0,56120.0,6182.4,200,3237.69,9620.09,46499.91,paid
EMP0109,Marketing,4,2026,26,25,0,1,0,49500,5940.0,4950.0,0,60390.0,6652.8,200,1161.35,8014.15,52375.85,paid
EMP0109,Marketing,5,2026,26,24,2,0,0,50000,6000.0,5000.0,0,61000.0,6720.0,200,4692.31,11612.31,49387.69,paid
EMP0109,Marketing,6,2026,26,23,0,1,2,50000,6000.0,5000.0,0,61000.0,6720.0,200,1173.08,8093.08,52906.92,paid
EMP0109,Marketing,7,2026,27,26,1,0,0,49500,5940.0,4950.0,0,60390.0,6652.8,200,2236.67,9089.47,51300.53,generated
EMP0110,Finance,10,2025,27,26,1,0,0,61000,7320.0,6100.0,1000,75420.0,8198.4,200,2793.33,11191.73,64228.27,paid
EMP0110,Finance,11,2025,25,24,1,0,0,61000,7320.0,6100.0,1000,75420.0,8198.4,200,3016.8,11415.2,64004.8,paid
EMP0110,Finance,12,2025,27,27,0,0,0,61000,7320.0,6100.0,1000,75420.0,8198.4,200,0.0,8398.4,67021.6,paid
EMP0110,Finance,1,2026,27,26,0,1,0,61000,7320.0,6100.0,1000,75420.0,8198.4,200,1396.67,9795.07,65624.93,paid
EMP0110,Finance,2,2026,24,22,2,0,0,61000,7320.0,6100.0,1000,75420.0,8198.4,200,6285.0,14683.4,60736.6,paid
EMP0110,Finance,3,2026,26,26,0,0,0,61000,7320.0,6100.0,1000,75420.0,8198.4,200,0.0,8398.4,67021.6,paid
EMP0110,Finance,4,2026,26,25,1,0,0,61000,7320.0,6100.0,1000,75420.0,8198.4,200,2900.77,11299.17,64120.83,paid
EMP0110,Finance,5,2026,26,24,0,2,0,61000,7320.0,6100.0,1000,75420.0,8198.4,200,2900.77,11299.17,64120.83,paid
EMP0110,Finance,6,2026,26,25,0,0,1,61000,7320.0,6100.0,1000,75420.0,8198.4,200,0.0,8398.4,67021.6,paid
EMP0110,Finance,7,2026,27,27,0,0,0,61000,7320.0,6100.0,1000,75420.0,8198.4,200,0.0,8398.4,67021.6,generated
EMP0111,HR,8,2025,26,26,0,0,0,38000,4560.0,3800.0,0,46360.0,5107.2,200,0.0,5307.2,41052.8,paid
EMP0111,HR,9,2025,26,21,1,2,2,38000,4560.0,3800.0,0,46360.0,5107.2,200,3566.15,8873.35,37486.65,paid
EMP0111,HR,10,2025,27,24,1,2,0,38000,4560.0,3800.0,0,46360.0,5107.2,200,3434.07,8741.27,37618.73,paid
EMP0111,HR,11,2025,25,23,0,1,1,38000,4560.0,3800.0,0,46360.0,5107.2,200,927.2,6234.4,40125.6,paid
EMP0111,HR,12,2025,27,23,3,0,1,38000,4560.0,3800.0,0,46360.0,5107.2,200,5151.11,10458.31,35901.69,paid
EMP0111,HR,1,2026,27,24,0,1,2,38000,4560.0,3800.0,0,46360.0,5107.2,200,858.52,6165.72,40194.28,paid
EMP0111,HR,2,2026,24,21,2,1,0,38000,4560.0,3800.0,0,46360.0,5107.2,200,4829.17,10136.37,36223.63,paid
EMP0111,HR,3,2026,26,26,0,0,0,38000,4560.0,3800.0,0,46360.0,5107.2,200,0.0,5307.2,41052.8,paid
EMP0111,HR,4,2026,26,26,0,0,0,40500,4860.0,4050.0,0,49410.0,5443.2,200,0.0,5643.2,43766.8,paid
EMP0111,HR,5,2026,26,24,2,0,0,41000,4920.0,4100.0,0,50020.0,5510.4,200,3847.69,9558.09,40461.91,paid
EMP0111,HR,6,2026,26,25,0,1,0,40500,4860.0,4050.0,0,49410.0,5443.2,200,950.19,6593.39,42816.61,paid
EMP0111,HR,7,2026,27,26,0,0,1,42000,5040.0,4200.0,0,51240.0,5644.8,200,0.0,5844.8,45395.2,generated
EMP0112,Engineering,8,2025,26,25,0,0,1,42500,5100.0,4250.0,1500,53350.0,5712.0,200,0.0,5912.0,47438.0,paid
EMP0112,Engineering,9,2025,26,23,2,0,1,42500,5100.0,4250.0,1500,53350.0,5712.0,200,4103.85,10015.85,43334.15,paid
EMP0112,Engineering,10,2025,27,26,1,0,0,42500,5100.0,4250.0,1500,53350.0,5712.0,200,1975.93,7887.93,45462.07,paid
EMP0112,Engineering,11,2025,25,24,0,0,1,42500,5100.0,4250.0,1500,53350.0,5712.0,200,0.0,5912.0,47438.0,paid
EMP0112,Engineering,12,2025,27,22,0,5,0,42500,5100.0,4250.0,1500,53350.0,5712.0,200,4939.81,10851.81,42498.19,paid
EMP0112,Engineering,1,2026,27,24,0,1,2,42500,5100.0,4250.0,1500,53350.0,5712.0,200,987.96,6899.96,46450.04,paid
EMP0112,Engineering,2,2026,24,21,2,0,1,42500,5100.0,4250.0,1500,53350.0,5712.0,200,4445.83,10357.83,42992.17,paid
EMP0112,Engineering,3,2026,26,26,0,0,0,42500,5100.0,4250.0,1500,53350.0,5712.0,200,0.0,5912.0,47438.0,paid
EMP0112,Engineering,4,2026,26,21,0,4,1,45500,5460.0,4550.0,1500,57010.0,6115.2,200,4385.38,10700.58,46309.42,paid
EMP0112,Engineering,5,2026,26,25,0,0,1,45500,5460.0,4550.0,1500,57010.0,6115.2,200,0.0,6315.2,50694.8,paid
EMP0112,Engineering,6,2026,26,26,0,0,0,47000,5640.0,4700.0,1500,58840.0,6316.8,200,0.0,6516.8,52323.2,paid
EMP0112,Engineering,7,2026,27,26,0,1,0,47000,5640.0,4700.0,1500,58840.0,6316.8,200,1089.63,7606.43,51233.57,generated
EMP0113,Sales,8,2025,26,25,1,0,0,47500,5700.0,4750.0,0,57950.0,6384.0,200,2228.85,8812.85,49137.15,paid
EMP0113,Sales,9,2025,26,23,1,1,1,47500,5700.0,4750.0,0,57950.0,6384.0,200,3343.27,9927.27,48022.73,paid
EMP0113,Sales,10,2025,27,25,1,1,0,47500,5700.0,4750.0,0,57950.0,6384.0,200,3219.44,9803.44,48146.56,paid
EMP0113,Sales,11,2025,25,20,1,1,3,47500,5700.0,4750.0,0,57950.0,6384.0,200,3477.0,10061.0,47889.0,paid
EMP0113,Sales,12,2025,27,24,1,2,0,47500,5700.0,4750.0,0,57950.0,6384.0,200,4292.59,10876.59,47073.41,paid
EMP0113,Sales,1,2026,27,23,1,1,2,47500,5700.0,4750.0,0,57950.0,6384.0,200,3219.44,9803.44,48146.56,paid
EMP0113,Sales,2,2026,24,23,1,0,0,47500,5700.0,4750.0,0,57950.0,6384.0,200,2414.58,8998.58,48951.42,paid
EMP0113,Sales,3,2026,26,24,1,0,1,47500,5700.0,4750.0,0,57950.0,6384.0,200,2228.85,8812.85,49137.15,paid
EMP0113,Sales,4,2026,26,26,0,0,0,53000,6360.0,5300.0,0,64660.0,7123.2,200,0.0,7323.2,57336.8,paid
EMP0113,Sales,5,2026,26,23,2,1,0,52500,6300.0,5250.0,0,64050.0,7056.0,200,6158.65,13414.65,50635.35,paid
EMP0113,Sales,6,2026,26,24,1,0,1,53500,6420.0,5350.0,0,65270.0,7190.4,200,2510.38,9900.78,55369.22,paid
EMP0113,Sales,7,2026,27,23,1,3,0,51000,6120.0,5100.0,0,62220.0,6854.4,200,5761.11,12815.51,49404.49,generated
EMP0114,Marketing,4,2026,26,26,0,0,0,29500,3540.0,2950.0,0,35990.0,3964.8,200,0.0,4164.8,31825.2,paid
EMP0114,Marketing,5,2026,26,24,0,1,1,29500,3540.0,2950.0,0,35990.0,3964.8,200,692.12,4856.92,31133.08,paid
EMP0114,Marketing,6,2026,26,22,3,1,0,29500,3540.0,2950.0,0,35990.0,3964.8,200,4844.81,9009.61,26980.39,paid
EMP0114,Marketing,7,2026,27,25,2,0,0,29500,3540.0,2950.0,0,35990.0,3964.8,200,2665.93,6830.73,29159.27,generated
EMP0115,Support,8,2025,26,23,0,2,1,33500,4020.0,3350.0,0,40870.0,4502.4,200,1571.92,6274.32,34595.68,paid
EMP0115,Support,9,2025,26,23,2,1,0,33500,4020.0,3350.0,0,40870.0,4502.4,200,3929.81,8632.21,32237.79,paid
EMP0115,Support,10,2025,27,25,1,1,0,33500,4020.0,3350.0,0,40870.0,4502.4,200,2270.56,6972.96,33897.04,paid
EMP0115,Support,11,2025,25,23,2,0,0,33500,4020.0,3350.0,0,40870.0,4502.4,200,3269.6,7972.0,32898.0,paid
EMP0115,Support,12,2025,27,23,2,1,1,33500,4020.0,3350.0,0,40870.0,4502.4,200,3784.26,8486.66,32383.34,paid
EMP0115,Support,1,2026,27,24,1,1,1,33500,4020.0,3350.0,0,40870.0,4502.4,200,2270.56,6972.96,33897.04,paid
EMP0115,Support,2,2026,24,23,0,0,1,33500,4020.0,3350.0,0,40870.0,4502.4,200,0.0,4702.4,36167.6,paid
EMP0116,Operations,8,2025,26,23,1,0,2,29500,3540.0,2950.0,1500,37490.0,3964.8,200,1441.92,5606.72,31883.28,paid
EMP0116,Operations,9,2025,26,23,3,0,0,29500,3540.0,2950.0,1500,37490.0,3964.8,200,4325.77,8490.57,28999.43,paid
EMP0116,Operations,10,2025,27,27,0,0,0,29500,3540.0,2950.0,1500,37490.0,3964.8,200,0.0,4164.8,33325.2,paid
EMP0116,Operations,11,2025,25,22,2,0,1,29500,3540.0,2950.0,1500,37490.0,3964.8,200,2999.2,7164.0,30326.0,paid
EMP0116,Operations,12,2025,27,26,1,0,0,29500,3540.0,2950.0,1500,37490.0,3964.8,200,1388.52,5553.32,31936.68,paid
EMP0116,Operations,1,2026,27,26,1,0,0,29500,3540.0,2950.0,1500,37490.0,3964.8,200,1388.52,5553.32,31936.68,paid
EMP0116,Operations,2,2026,24,24,0,0,0,29500,3540.0,2950.0,1500,37490.0,3964.8,200,0.0,4164.8,33325.2,paid
EMP0116,Operations,3,2026,26,24,1,1,0,29500,3540.0,2950.0,1500,37490.0,3964.8,200,2162.88,6327.68,31162.32,paid
